id,ad_creative_body,gt_theme,stance,funding_entity,pred_theme_sbert,pred_theme_llms
470176164320508,"Hypocrisy is nothing new in this White House. President Biden catered to supporters of the radical Green New Deal when he ended the Keystone Pipeline and used Executive Orders to cripple domestic oil production on the first day of his presidency. It was a hollow virtue signal to the left that resulted in the decimation of our domestic oil supply, the loss of thousands of quality energy-sector jobs, and increased gas prices to unreasonable heights. 
  
  
 

  Now, Biden wants OPEC – made up of several countries who wish harm on America – to increase their oil production to make up for his failures. Make no mistake, this is not about clean energy. American oil and gas are some of the cleanest in the world. OPEC countries do not have the same standards we do and contribute heavily to global pollution. 
  
  
 

  Whereas President Trump made decisions to strengthen America and make us energy independent regardless of the baseless criticism he received for it, Biden is willing to destroy the economy and irreparably damage domestic energy production to cater to the anti-science, anti-America socialist Democrats.",BidenGasPriceIncrease,0,House of Representatives for the 1st District of Oklahoma,AgainstClimatePolicy,BidenGasPriceIncrease
1425663537818130,Governor Stitt standing against Biden as Democrats continue to punish red states for fighting against their socialist agenda. President Biden asked OPEC to increase production and hurt oil and gas prices after he limited drilling in the US.,BidenGasPriceIncrease,0,Hayden Taylor Haines,BidenGasPriceIncrease,BidenGasPriceIncrease
1788482334672610,"Buried in the $1 trillion infrastructure bill passed by the U.S. Senate in August is a provision to test taxing drivers by the mile, with millions of dollars earmarked for states that pilot the program.
  
  
 

  But Florida drivers already pay among the highest gas taxes and vehicle registration costs in the nation.
  
  
 

  Florida state lawmakers need to stand up for taxpayers and reject any scheme to tax drivers by the mile. 
  
  
 

  Add your name to the petition below rejecting a per-mile tax in Florida.",GasTax,0,Stand Up Florida,GasTax,GasTax
474425907307759,Board Member Marah Altenberg for Lake County Board Member District 20 voted to hike gas taxes for Lake County residents. Keep her accountable and tell Marah Altenberg that Illinoisans can’t handle another tax hike!,GasTax,0,AMERICANS FOR PROSPERITY,GasTax,GasTax
600477634464416,"Florida drivers already pay some of the highest gas taxes and vehicle registration fees in the nation.
  
  
 

  But buried in the $1 trillion infrastructure bill passed by the U.S. Senate this month is a pilot program for a “vehicle mileage tax” – taxing drivers for every mile they drive – with grant money allocated for states to test the program.
  
  
 

  Florida drivers don’t need to be tracked and taxed for every mile they drive.
  
  
 

  Tell your state lawmaker to reject a per-mile driving tax scheme in Florida by signing the petition below.",GasTax,0,Stand Up Florida,GasTax,GasTax
1365380467223980,"The Thompson River's wild steelhead are hovering at extinction. Less than 70 fish are expected to return this year. Other stocks of Interior Fraser River Steelhead have nearly disappeared. Some are already gone.
  
  
 

  This week a broad coalition of international fishery and wildlife conservation groups are calling on the Canadian government to take the action recommended by their own scientists and finally protect Interior Fraser River Steelhead under Canada’s Species at Risk Act (SARA). 
  
  
 

  The Wild Steelhead Coalition is proud to be a co-signer of this letter. We are calling on anglers and conservationists to add their name to a petition to Canadian leaders and fishery ministers demanding these long-overdue protections before it is finally too late.
  
  
 

  Take action today and share widely among your fellow steelheaders! Interior Fraser Steelhead need your voice now more than ever.
  
  
 

  Fisheries and Oceans Canada
  Environment and Climate Change
  John Horgan
  
  
 

  BC Federation of Fly Fishers
  The Steelhead Society of B.C.
  BC Wildlife Federation
  Watershed Watch Salmon Society
  SkeenaWild Conservation Trust
  
  
 

  #wildsteelheadnowornever",Animals,1,Wild Steelhead Coalition,Deforestation,Animals
748560753204658,"It's time for real climate action 🌍 Subscribe today to plant trees & fund climate solutions from the palm of your hand 🌳
  
  
 

  ----
  
  
 

  Join the Ecologi movement, and be part of something bigger. A community, a movement, a change...
  
  
 

  🌳 Grow a native and biodiverse forest
  📉 Reduce negative impact through certified solutions
  💡 Get tips to help you on your journey
  
  
 

  With Ecologi's subscription services you will fund 100% Gold Standard solutions. You'll also grow your own forest, planting 12 trees a month (or more depending on which plan you choose), all for a few dollars each month.
  
  
 

  This impact adds up. A little contribution from a lot of people creates real, tangible action. Join us in restoring our planet 🌍",Deforestation,1,Ecologi,Deforestation,Deforestation
861154591469752,"The cement and concrete industry is releasing a roadmap to achieve carbon neutrality across the entire value chain by 2050. 
  
  
 

  Sign up for updates at shapedbyconcrete.com.",Carbon,1,Portland Cement Association,Carbon,Carbon
449635560188566,We recognize one company working toward net zero won’t be enough. That’s why we advocate for economy-wide carbon pricing.,Carbon,0,BP CORPORATION NORTH AMERICA INC.,ClimateSolution,Carbon
245425207154925,"Concrete is on the cutting edge of innovation and sustainability. With so many new mixes that absorb carbon, create stronger buildings, and more, it’s no wonder that people are catching on to its many benefits: https://nym.ag/3uIdxid",Carbon,1,Build With Strength,Carbon,Carbon
514513896237169,Alaska - and America - can be powered by carbon-free energy with the power of nuclear energy. Like our page to learn more about our largest source of carbon-free electricity.,AltEnergy,1,Nuclear Matters,CustomerBasedAltEnergy,AltEnergy
519301416111445,"Reliable, American-made energy that doesn't break the bank. Like our page to support nuclear carbon-free energy in North Carolina.",CustomerBasedAltEnergy,1,Nuclear Matters,AltEnergy,AltEnergy
1368707370149620,"Have a question for us? You may be able to find the answer here! You can also reference our virtual open house if you don’t see your question below: https://bluemarmotsolarpark.com/openhouse/
  
  
 

  Here are a few commonly-asked questions:
  
  
 

  Will a solar park permanently remove agricultural land from farming use?
  
  
 

  Nope! After the project’s lifespan is complete, equipment will be removed and the land can be returned to its original use.
  
  
 

  Do solar parks impact the value of nearby property?
  
  
 

  Evidence shows that solar parks DO NOT have a negative impact on rural property values (there’s actually some evidence to suggest that it can increase property values). Solar panels have a limited visual impact, similar to greenhouses –– they typically aren’t taller than 10ft and can be shielded from view using fencing and/or landscaping. 
  
  
 

  How will local wildlife be impacted by Blue Marmot Solar Park?
  
  
 

  Like all utility-scale solar parks in the U.S., Blue Marmot will undergo extensive studies and approval processes regarding natural resources, habitat conservation, and wildlife impacts. Through careful site selection and thoughtful project design, impacts to the land and nearby wildlife can be mitigated or avoided entirely.
  
  
 

  Are solar panels safe?
  
  
 

  Solar energy is one of the safest forms of power generation available. The sun provides a tremendous resource for generating clean and sustainable electricity without toxic pollution or global warming emissions. Millions of families choose to put solar panels on their roofs and literally sleep beneath them.
  
  
 

  Blue Marmot will use silicon-based PV panels, which are made of safe, well-tested materials commonly used in other building and household products. The panels are fully sealed, preventing trace metals from escaping into the surrounding soil. Solar manufacturers are committed to responsible end-of-life management and the solar industry is proactively developing collection and recycling processes for retired panels. 
  
  
 

  Are my tax dollars funding Blue Marmot Solar Park?
  
  
 

  Blue Marmot Solar Park will not be receiving cash payments or loans from the government. Instead, the project will qualify for the same federal tax credit that homeowners can receive for installing solar panels on their property.
  
  
 

  In fact, Blue Marmot Solar Park will significantly increase the local tax base, generating approximately $10 million dollars in additional revenue for schools and other infrastructure or services Lakeview residents rely on.",CustomerBasedAltEnergy,1,Blue Marmot Solar Park,CustomerBasedAltEnergy,CustomerBasedAltEnergy
